fips,year,count_alldrug,population
31139,2018,0,7117
31139,2019,0,7136
31139,2020,0,7340
31139,2021,0,7316
31139,2022,0,7332
31141,2018,29,33259
31141,2019,21,33413
31141,2020,28,34283
31141,2021,18,34282
31141,2022,19,34296
31143,2018,0,5200
31143,2019,0,5154
31143,2020,0,5212
31143,2021,0,5159
31143,2022,0,5166
31145,2018,13,10732
31145,2019,11,10720
31145,2020,11,10686
31145,2021,0,10639
31145,2022,15,10573
31147,2018,0,7927
31147,2019,0,7854
31147,2020,0,7860
31147,2021,0,7783
31147,2022,0,7705
31149,2018,0,1354
31149,2019,0,1370
31149,2020,0,1266
31149,2021,0,1271
31149,2022,0,1245
31151,2018,0,14327
31151,2019,0,14194
31151,2020,15,14242
31151,2021,0,14052
31151,2022,0,14116
31153,2018,134,184106
31153,2019,138,186893
31153,2020,119,191157
31153,2021,153,193798
31153,2022,120,196553
31155,2018,11,21280
31155,2019,0,21562
31155,2020,10,22372
31155,2021,18,22798
31155,2022,15,23118
31157,2018,28,35923
31157,2019,29,35582
31157,2020,37,36036
31157,2021,51,35828
31157,2022,35,35603
31159,2018,11,17281
31159,2019,17,17318
31159,2020,0,17614
31159,2021,13,17584
31159,2022,0,17692
31161,2018,0,5175
31161,2019,0,5229
31161,2020,0,5104
31161,2021,0,5086
31161,2022,0,4996
31163,2018,0,3029
31163,2019,0,2984
31163,2020,0,2956
31163,2021,0,2953
31163,2022,0,2980
31165,2018,0,1181
31165,2019,0,1158
31165,2020,0,1144
31165,2021,0,1151
31165,2022,0,1127
31167,2018,0,5969
31167,2019,0,5932
31167,2020,0,5822
31167,2021,0,5797
31167,2022,0,5717
31169,2018,0,5017
31169,2019,0,4976
31169,2020,0,5019
31169,2021,0,4906
31169,2022,0,4885
31171,2018,0,711
31171,2019,0,723
31171,2020,0,670
31171,2021,0,676
31171,2022,0,671
31173,2018,0,7296
31173,2019,0,7234
31173,2020,0,6752
31173,2021,0,6595
31173,2022,0,6507
31175,2018,0,4175
31175,2019,0,4117
31175,2020,0,4055
31175,2021,0,4074
31175,2022,0,4073
31177,2018,0,20599
31177,2019,13,20683
31177,2020,13,20928
31177,2021,0,20993
31177,2022,14,21167
31179,2018,0,9346
31179,2019,0,9413
31179,2020,0,9694
31179,2021,0,9843
31179,2022,0,9871
31181,2018,0,3517
31181,2019,0,3465
31181,2020,0,3390
31181,2021,0,3393
31181,2022,0,3336
31183,2018,0,795
31183,2019,0,780
31183,2020,0,775
31183,2021,0,787
31183,2022,0,785
31185,2018,0,13726
31185,2019,0,13612
31185,2020,0,14103
31185,2021,13,14248
31185,2022,0,14354
36001,2018,337,306691
36001,2019,365,304752
36001,2020,393,313987
36001,2021,304,316301
36001,2022,203,315811
36003,2018,50,46286
36003,2019,46,45915
36003,2020,55,47320
36003,2021,74,46921
36003,2022,58,46694
36005,2018,1553,1432316
36005,2019,1631,1418187
36005,2020,1666,1461125
36005,2021,2147,1421089
36005,2022,2279,1379946
36007,2018,248,192222
36007,2019,264,190737
36007,2020,281,198126
36007,2021,364,198703
36007,2022,404,197117
36009,2018,99,76748
36009,2019,73,76230
36009,2020,120,76992
36009,2021,143,76650
36009,2022,108,76439
36011,2018,121,77121
36011,2019,84,76450
36011,2020,108,76198
36011,2021,133,75791
36011,2022,127,74998
36013,2018,190,127516
36013,2019,225,126636
36013,2020,318,127578
36013,2021,317,126785
36013,2022,368,126027
36015,2018,135,84033
36015,2019,156,83404
36015,2020,137,83945
36015,2021,191,82830
36015,2022,153,81426
36017,2018,48,47502
36017,2019,68,47234
36017,2020,57,47067
36017,2021,82,46637
36017,2022,78,46458
36019,2018,75,80675
36019,2019,69,80031
36019,2020,92,79761
36019,2021,127,79996
36019,2022,51,78753
36021,2018,15,59852
36021,2019,17,59582
36021,2020,18,61403
36021,2021,18,62039
36021,2022,15,61286
36023,2018,73,47721
36023,2019,97,47410
36023,2020,58,46750
36023,2021,74,46489
36023,2022,88,46126
36025,2018,50,44624
36025,2019,56,44356
36025,2020,72,44221
36025,2021,68,44753
36025,2022,69,44740
36027,2018,524,293814
36027,2019,448,293934
36027,2020,412,295398
36027,2021,397,298039
36027,2022,393,297545
36029,2018,1244,919941
36029,2019,1221,918813
36029,2020,1392,952598
36029,2021,1475,954350
36029,2022,1284,950312
36031,2018,42,37309
36031,2019,37,36987
36031,2020,35,37326
36031,2021,45,37292
36031,2022,28,36910
36033,2018,44,50325
36033,2019,66,50102
36033,2020,51,47565
36033,2021,42,47040
36033,2022,41,46373
36035,2018,85,53654
36035,2019,74,53336
36035,2020,46,53132
36035,2021,83,53055
36035,2022,72,52669
36037,2018,106,57509
36037,2019,79,57414
36037,2020,60,58313
36037,2021,88,57988
36037,2022,88,57535
36039,2018,21,47401
36039,2019,28,47211
36039,2020,14,47912
36039,2021,24,48493
36039,2022,16,48061
36041,2018,0,4453
36041,2019,0,4438
36041,2020,0,5073
36041,2021,0,5114
36041,2022,0,5118
36043,2018,63,61760
36043,2019,52,61356
36043,2020,62,60024
36043,2021,66,60082
36043,2022,86,59822
36045,2018,98,112266
36045,2019,124,110143
36045,2020,139,116273
36045,2021,118,117680
36045,2022,102,116637
36047,2018,1815,2580088
36047,2019,1930,2562329
36047,2020,1804,2719044
36047,2021,2145,2637486
36047,2022,2268,2590516
36049,2018,16,26503
36049,2019,25,26329
36049,2020,24,26551
36049,2021,20,26745
36049,2022,29,26699
36051,2018,81,63281
36051,2019,64,62893
36051,2020,61,61728
36051,2021,96,61629
36051,2022,76,61516
36053,2018,106,71180
36053,2019,65,70875
36053,2020,85,67927
36053,2021,85,67397
36053,2022,82,67097
36055,2018,935,744239
36055,2019,871,742605
36055,2020,798,757790
36055,2021,1414,756547
36055,2022,1609,752035
36057,2018,68,49502
36057,2019,65,49355
36057,2020,57,49485
36057,2021,68,49611
36057,2022,71,49623
36059,2018,946,1357423
36059,2019,1017,1356073
36059,2020,967,1390559
36059,2021,1144,1391112
36059,2022,1155,1383726
36061,2018,1224,1632393
36061,2019,1340,1632326
36061,2020,1265,1677306
36061,2021,1905,1578801
36061,2022,2242,1596273
36063,2018,352,210300
36063,2019,275,209563
36063,2020,380,212125
36063,2021,440,211891
36063,2022,411,210880
36065,2018,324,229431
36065,2019,337,228240
36065,2020,325,231575
36065,2021,314,229942
36065,2022,416,228846
36067,2018,927,461890
36067,2019,864,460870
36067,2020,834,474316
36067,2021,716,472094
36067,2022,707,468249
36069,2018,177,109962
36069,2019,81,109984
36069,2020,76,112327
36069,2021,146,112660
36069,2022,163,112707
36071,2018,538,382411
36071,2019,453,384950
36071,2020,520,401088
36071,2021,488,404997
36071,2022,465,405941
36073,2018,65,40708
36073,2019,60,40351
36073,2020,69,40225
36073,2021,86,39711
36073,2022,70,39318
36075,2018,164,117520
36075,2019,146,116934
36075,2020,152,117440
36075,2021,143,118124
36075,2022,134,118287
36077,2018,53,59828
36077,2019,74,59347
36077,2020,88,58377
36077,2021,69,60758
36077,2022,76,60636
36079,2018,98,98871
36079,2019,83,98511
36079,2020,88,97632
36079,2021,110,98176
36079,2022,84,98045
36081,2018,1218,2275286
36081,2019,1282,2253942
36081,2020,1117,2388586
36081,2021,1682,2328141
36081,2022,1731,2278029
36083,2018,222,159452
36083,2019,195,158981
36083,2020,167,160900
36083,2021,100,160740
36083,2022,27,159853
36085,2018,648,476531
36085,2019,522,476141
36085,2020,487,494586
36085,2021,601,493484
36085,2022,581,491133
36087,2018,220,325656
36087,2019,204,326352
36087,2020,226,337394
36087,2021,232,339256
36087,2022,219,339022
36089,2018,113,108534
36089,2019,116,107766
36089,2020,112,108554
36089,2021,124,108410
36089,2022,116,107733
36091,2018,171,230127
36091,2019,197,229635
36091,2020,197,235794
36091,2021,197,237962
36091,2022,146,238797
36093,2018,199,155334
36093,2019,225,155548
36093,2020,259,159315
36093,2021,80,160214
36093,2022,25,160093
36095,2018,30,31182
36095,2019,37,31052
36095,2020,42,29752
36095,2021,32,30152
36095,2022,40,30063
36097,2018,35,17842
36097,2019,28,17812
36097,2020,24,17863
36097,2021,32,17800
36097,2022,31,17650
36099,2018,64,34277
36099,2019,46,34189
36099,2020,44,33747
36099,2021,42,33576
36099,2022,41,32882
36101,2018,138,95876
36101,2019,129,95328
36101,2020,165,93314
36101,2021,151,93105
36101,2022,157,92599
36103,2018,2092,1482275
36103,2019,2057,1478325
36103,2020,1926,1521950
36103,2021,2255,1533118
36103,2022,2105,1525465
36105,2018,168,75381
36105,2019,113,75551
36105,2020,161,78605
36105,2021,196,79694
36105,2022,163,79658
36107,2018,27,48515
36107,2019,26,48221
36107,2020,20,48352
36107,2021,29,48087
36107,2022,28,47772
36109,2018,90,102382
36109,2019,90,101971
36109,2020,101,99784
36109,2021,126,106044
36109,2022,139,104777
36111,2018,301,178510
36111,2019,293,177933
36111,2020,352,181627
36111,2021,327,183704
36111,2022,243,182319
36113,2018,70,64269
36113,2019,69,63980
36113,2020,79,65618
36113,2021,88,65773
36113,2022,86,65599
36115,2018,58,61335
36115,2019,39,61168
36115,2020,60,61202
36115,2021,81,60975
36115,2022,57,60841
36117,2018,124,90110
36117,2019,126,89816
36117,2020,117,91193
36117,2021,128,91201
36117,2022,130,91125
36119,2018,773,968928
36119,2019,708,968467
36119,2020,629,1001431
36119,2021,747,999607
36119,2022,748,990427
36121,2018,40,40068
36121,2019,39,39858
36121,2020,34,40427
36121,2021,49,40017
36121,2022,39,39666
36123,2018,47,24959
36123,2019,31,24902
36123,2020,32,24720
36123,2021,30,24634
36123,2022,25,24451
40001,2020,0,19451
40001,2021,30,19479
40003,2020,0,5708
40003,2021,0,5681
40005,2020,0,14154
40005,2021,0,14252
40007,2020,0,5029
40007,2021,0,4999
40009,2020,26,22342
40009,2021,54,22044
40011,2020,0,8702
40011,2021,0,8523
40013,2020,0,46327
40013,2021,44,47187
40015,2020,16,26900
40015,2021,17,26441
40017,2020,51,155425
40017,2021,108,161981
40019,2020,54,48036
40019,2021,54,48324
40021,2020,0,47090
40021,2021,21,47631
40023,2020,12,14201
40023,2021,22,14314
40025,2020,0,2290
40025,2021,0,2255
40027,2020,178,296207
40027,2021,282,298099
40029,2020,0,5284
40029,2021,0,5319
40031,2020,93,121125
40031,2021,67,122438
40033,2020,0,5535
40033,2021,0,5467
40035,2020,0,14136
40035,2021,19,14176
40037,2020,56,71837
40037,2021,77,72186
40039,2020,13,28444
40039,2021,23,28132
40041,2020,0,40385
40041,2021,35,40927
40043,2020,0,4474
40043,2021,0,4415
40045,2020,0,3739
40045,2021,0,3731
40047,2020,39,62692
40047,2021,54,61947
40049,2020,14,25645
40049,2021,13,25738
40051,2020,48,54873
40051,2021,36,55608
40053,2020,0,4174
40053,2021,0,4153
40055,2020,0,5493
40055,2021,0,5483
40057,2020,0,2473
40057,2021,0,2413
40059,2020,0,3248
40059,2021,0,3172
40061,2020,0,11552
40061,2021,0,11601
40063,2020,0,13348
40063,2021,13,13394
40065,2020,0,24736
40065,2021,25,24720
40067,2020,0,5325
40067,2021,13,5396
40069,2020,0,10241
40069,2021,11,10357
40071,2020,18,43609
40071,2021,33,43724
40073,2020,0,15174
40073,2021,0,15253
40075,2020,0,8493
40075,2021,0,8358
40077,2020,0,9481
40077,2021,0,9482
40079,2020,18,48195
40079,2021,26,48601
40081,2020,22,33495
40081,2021,32,33856
40083,2020,29,49743
40083,2021,29,50924
40085,2020,0,10159
40085,2021,0,10244
40087,2020,22,41911
40087,2021,30,43497
40089,2020,23,30838
40089,2021,16,30884
40091,2020,0,18950
40091,2021,11,19262
40093,2020,0,7746
40093,2021,0,7617
40095,2020,0,15340
40095,2021,23,15546
40097,2020,24,39053
40097,2021,34,39246
40099,2020,11,13877
40099,2021,14,13712
40101,2020,40,66241
40101,2021,67,66255
40103,2020,0,10922
40103,2021,15,10942
40105,2020,0,9322
40105,2021,0,9387
40107,2020,0,11271
40107,2021,14,11196
40109,2020,402,798200
40109,2021,663,799622
40111,2020,29,36686
40111,2021,57,36827
40113,2020,27,45778
40113,2021,38,45868
40115,2020,20,30229
40115,2021,25,30400
40117,2020,12,15552
40117,2021,30,15761
40119,2020,38,81645
40119,2021,86,82149
40121,2020,32,43784
40121,2021,56,43695
40123,2020,24,38087
40123,2021,56,38195
40125,2020,57,72542
40125,2021,59,73092
40127,2020,0,10796
40127,2021,12,10789
40129,2020,0,3428
40129,2021,0,3361
40131,2020,44,95387
40131,2021,77,96796
40133,2020,12,23515
40133,2021,32,23498
40135,2020,0,39246
40135,2021,27,39442
40137,2020,36,42814
40137,2021,44,43174
40139,2020,0,21291
40139,2021,0,20822
40141,2020,0,6948
40141,2021,0,7039
40143,2020,469,670653
40143,2021,796,673961
40145,2020,40,81379
40145,2021,70,84198
40147,2020,34,52604
40147,2021,74,52857
40149,2020,0,10903
40149,2021,17,10881
40151,2020,0,8598
40151,2021,0,8613
40153,2020,0,20406
40153,2021,11,20216
41001,2018,18,16024
41001,2019,29,16123
41001,2020,22,16725
41001,2021,23,16873
41001,2022,18,16938
41003,2018,62,92511
41003,2019,87,93114
41003,2020,86,95208
41003,2021,97,96277
41003,2022,76,97630
41005,2018,524,415586
41005,2019,551,418199
41005,2020,424,422444
41005,2021,517,423763
41005,2022,443,423177
41007,2018,83,39730
41007,2019,66,40208
41007,2020,73,41160
41007,2021,62,41916
41007,2022,56,41695
41009,2018,53,52408
41009,2019,55,52614
41009,2020,62,52730
41009,2021,53,53229
41009,2022,53,53588
41011,2018,99,64338
41011,2019,122,64677
41011,2020,88,64971
41011,2021,96,65119
41011,2022,136,64990
41013,2018,63,23789
41013,2019,64,24388
41013,2020,40,24923
41013,2021,60,25753
41013,2022,51,26375
41015,2018,19,22850
41015,2019,14,22981
41015,2020,28,23516
41015,2021,53,23720
41015,2022,57,23598
41017,2018,218,191770
41017,2019,222,197417
41017,2020,216,199454
41017,2021,215,205358
41017,2022,202,206549
41019,2018,165,110164
41019,2019,165,110926
41019,2020,160,111288
41019,2021,194,112057
41019,2022,202,112297
41021,2018,0,1883
41021,2019,0,1911
41021,2020,0,2017
41021,2021,0,2015
41021,2022,0,2018
41023,2018,13,7169
41023,2019,0,7166
41023,2020,0,7241
41023,2021,0,7288
41023,2022,11,7218
41025,2018,0,7278
41025,2019,14,7375
41025,2020,0,7502
41025,2021,0,7590
41025,2022,14,7515
41027,2018,20,23228
41027,2019,16,23347
41027,2020,0,23958
41027,2021,10,24094
41027,2022,21,24048
41029,2018,357,219616
41029,2019,353,220815
41029,2020,376,223614
41029,2021,435,224327
41029,2022,437,221644
41031,2018,51,24085
41031,2019,57,24647
41031,2020,57,24577
41031,2021,76,25122
41031,2022,87,25330
41033,2018,127,87418
41033,2019,128,87679
41033,2020,134,88235
41033,2021,161,88590
41033,2022,167,87730
41035,2018,89,67810
41035,2019,92,68343
41035,2020,90,69547
41035,2021,121,70255
41035,2022,115,70212
41037,2018,11,7861
41037,2019,0,7939
41037,2020,11,8167
41037,2021,14,8285
41037,2022,0,8385
41039,2018,540,378807
41039,2019,515,382064
41039,2020,486,383279
41039,2021,531,384063
41039,2022,678,382353
41041,2018,82,49320
41041,2019,85,50125
41041,2020,83,50507
41041,2021,105,51026
41041,2022,87,50813
41043,2018,260,127455
41043,2019,226,129598
41043,2020,251,128978
41043,2021,279,129948
41043,2022,262,130467
41045,2018,43,30633
41045,2019,36,30698
41045,2020,33,31650
41045,2021,37,31709
41045,2022,60,31879
41047,2018,460,345512
41047,2019,540,347557
41047,2020,462,346339
41047,2021,492,347775
41047,2022,497,346703
41049,2018,10,11349
41049,2019,10,11607
41049,2020,10,12220
41049,2021,19,12358
41049,2022,16,12300
41051,2018,1283,809448
41051,2019,1299,812439
41051,2020,1269,816467
41051,2021,1289,805593
41051,2022,1301,795083
41053,2018,109,84854
41053,2019,111,85851
41053,2020,149,87950
41053,2021,134,89384
41053,2022,107,89614
41055,2018,0,1702
41055,2019,0,1790
41055,2020,0,1873
41055,2021,0,1912
41055,2022,0,1955
41057,2018,53,26710
41057,2019,40,27132
41057,2020,42,27466
41057,2021,45,27800
41057,2022,51,27574
41059,2018,80,77332
41059,2019,75,77744
41059,2020,110,80098
41059,2021,126,80154
41059,2022,86,80215
41061,2018,47,26733
41061,2019,34,26733
41061,2020,40,26167
41061,2021,69,26276
41061,2022,46,26177
41063,2018,0,7043
41063,2019,0,7169
41063,2020,0,7401
41063,2021,0,7554
41063,2022,11,7659
41065,2018,35,26346
41065,2019,24,26532
41065,2020,28,26631
41065,2021,22,26735
41065,2022,50,26561
41067,2018,634,597030
41067,2019,690,600933
41067,2020,665,601101
41067,2021,596,602494
41067,2022,632,600176
41069,2018,0,1356
41069,2019,0,1348
41069,2020,0,1460
41069,2021,0,1453
41069,2022,0,1445
41071,2018,153,106390
41071,2019,178,106927
41071,2020,146,107931
41071,2021,173,108436
41071,2022,159,108226
44001,2018,73,48696
44001,2019,67,48527
44001,2020,50,50774
44001,2021,41,50800
44001,2022,26,50360
44003,2018,324,164230
44003,2019,313,164233
44003,2020,287,170386
44003,2021,310,170997
44003,2022,266,171275
44005,2018,104,82796
44005,2019,116,82472
44005,2020,76,85508
44005,2021,72,85662
44005,2022,93,84481
44007,2018,1356,637298
44007,2019,1580,637052
44007,2020,1390,659920
44007,2021,1327,658646
44007,2022,1214,657288
44009,2018,195,126318
44009,2019,229,125874
44009,2020,189,129757
44009,2021,152,130880
44009,2022,164,130330
45001,2018,31,24637
45001,2019,36,24584
45001,2020,60,24256
45001,2021,51,24258
45001,2022,44,24356
45003,2018,27,169703
45003,2019,128,171300
45003,2020,243,169163
45003,2021,292,171263
45003,2022,164,174150
45005,2018,0,8906
45005,2019,0,8627
45005,2020,0,7992
45005,2021,15,7870
45005,2022,0,7579
45007,2018,186,200209
45007,2019,181,202424
45007,2020,270,204176
45007,2021,353,206852
45007,2022,319,209581
45009,2018,0,14288
45009,2019,11,14108
45009,2020,19,13261
45009,2021,17,13112
45009,2022,16,12908
45011,2018,0,21150
45011,2019,29,20924
45011,2020,42,20580
45011,2021,49,20580
45011,2022,32,20414
45013,2018,125,189563
45013,2019,149,192638
45013,2020,226,187819
45013,2021,191,192007
45013,2022,219,196371
45015,2018,304,221841
45015,2019,299,228952
45015,2020,417,231538
45015,2021,423,236871
45015,2022,379,245117
45017,2018,0,14530
45017,2019,14,14513
45017,2020,13,14113
45017,2021,21,14134
45017,2022,15,14179
45019,2018,500,406959
45019,2019,549,412615
45019,2020,654,409716
45019,2021,679,414403
45019,2022,735,419279
45021,2018,88,57198
45021,2019,96,57331
45021,2020,121,56207
45021,2021,95,56025
45021,2022,106,56121
45023,2018,46,32281
45023,2019,57,32186
45023,2020,74,32278
45023,2021,107,32097
45023,2022,75,31931
45025,2018,28,45807
45025,2019,35,45631
45025,2020,15,43250
45025,2021,54,43337
45025,2022,43,43683
45027,2018,39,33772
45027,2019,39,33803
45027,2020,48,30835
45027,2021,57,30950
45027,2022,44,30913
45029,2018,61,37731
45029,2019,73,37705
45029,2020,51,38536
45029,2021,84,38427
45029,2022,94,38599
45031,2018,77,66793
45031,2019,81,66656
45031,2020,117,62843
45031,2021,117,62708
45031,2022,143,62398
45033,2018,44,30509
45033,2019,50,30352
45033,2020,90,28275
45033,2021,119,27981
45033,2022,104,27738
45035,2018,232,161340
45035,2019,212,163517
45035,2020,290,162159
45035,2021,287,163508
45035,2022,235,166133
45037,2018,0,27151
45037,2019,0,27349
45037,2020,15,25672
45037,2021,20,26285
45037,2022,22,26932
45039,2018,24,22392
45039,2019,26,22322
45039,2020,22,20880
45039,2021,31,20698
45039,2022,35,20455
45041,2018,193,138294
45041,2019,196,138128
45041,2020,245,136811
45041,2021,287,136439
45041,2022,285,136721
45043,2018,161,62462
45043,2019,178,63025
45043,2020,171,63506
45043,2021,108,63991
45043,2022,113,64722
45045,2018,888,515572
45045,2019,905,524748
45045,2020,939,527207
45045,2021,838,534521
45045,2022,764,547950
45047,2018,116,70633
45047,2019,138,70963
45047,2020,210,69388
45047,2021,185,69148
45047,2022,159,69267
45049,2018,23,19416
45049,2019,27,19316
45049,2020,42,18519
45049,2021,52,18236
45049,2022,38,18113
45051,2018,673,344680
45051,2019,776,354418
45051,2020,838,353745
45051,2021,1047,366011
45051,2022,893,383101
45053,2018,30,29228
45053,2019,43,30294
45053,2020,54,29143
45053,2021,48,30456
45053,2022,58,32039
45055,2018,96,65856
45055,2019,97,66748
45055,2020,165,65581
45055,2021,203,66121
45055,2022,165,67751
45057,2018,112,95213
45057,2019,116,98280
45057,2020,183,96576
45057,2021,192,100522
45057,2022,146,104577
45059,2018,122,66855
45059,2019,159,67448
45059,2020,166,67624
45059,2021,152,67817
45059,2022,151,67965
45061,2018,19,17269
45061,2019,13,16856
45061,2020,24,16533
45061,2021,26,16266
45061,2022,26,16153
45063,2018,318,294766
45063,2019,380,299421
45063,2020,532,295033
45063,2021,594,300482
45063,2022,612,304797
45065,2018,0,9417
45065,2019,0,9462
45065,2020,10,9505
45065,2021,0,9782
45065,2022,0,9764
45067,2018,49,30989
45067,2019,32,30565
45067,2020,56,29083
45067,2021,81,28839
45067,2022,61,28450
45069,2018,16,26413
45069,2019,0,26157
45069,2020,37,26481
45069,2021,24,26265
45069,2022,19,26039
45071,2018,37,38460
45071,2019,43,38408
45071,2020,49,37731
45071,2021,62,37957
45071,2022,63,38247
45073,2018,104,78215
45073,2019,130,79450
45073,2020,144,78778
45073,2021,128,79322
45073,2022,161,80180
45075,2018,63,87106
45075,2019,81,86231
45075,2020,118,83956
45075,2021,113,82798
45075,2022,86,83094
45077,2018,255,125176
45077,2019,261,126974
45077,2020,297,131669
45077,2021,292,132079
45077,2022,265,133462
45079,2018,365,415159
45079,2019,376,417027
45079,2020,475,415645
45079,2021,505,417132
45079,2022,540,421566
45081,2018,0,20333
45081,2019,0,20381
45081,2020,13,18830
45081,2021,21,18821
45081,2022,0,18938
45083,2018,486,314490
45083,2019,489,320254
45083,2020,594,329365
45083,2021,772,335406
45083,2022,737,345831
45085,2018,123,106518
45085,2019,120,106635
45085,2020,139,105474
45085,2021,158,104856
45085,2022,119,104012
45087,2018,71,27327
45087,2019,55,27221
45087,2020,108,27176
45087,2021,92,26994
45087,2022,72,26752
45089,2018,47,30907
45089,2019,58,30256
45089,2020,57,30908
45089,2021,62,30384
45089,2022,68,30058
45091,2018,212,274188
45091,2019,260,281499
45091,2020,285,284032
45091,2021,297,289255
45091,2022,295,294248
49001,2018,0,6620
49001,2019,0,6725
49001,2020,0,7087
49001,2021,0,7203
49001,2022,0,7327
49003,2018,67,54807
49003,2019,59,55957
49003,2020,66,57946
49003,2021,82,59693
49003,2022,64,61498
49005,2018,71,126574
49005,2019,85,128309
49005,2020,70,133624
49005,2021,91,137429
49005,2022,75,140173
49007,2018,37,20248
49007,2019,64,20476
49007,2020,37,20488
49007,2021,27,20361
49007,2022,19,20571
49009,2018,0,984
49009,2019,0,964
49009,2020,0,952
49009,2021,0,977
49009,2022,0,1014
49011,2018,292,351154
49011,2019,270,355304
49011,2020,297,363745
49011,2021,293,367446
49011,2022,285,369948
49013,2018,23,19902
49013,2019,19,19877
49013,2020,41,19617
49013,2021,30,19806
49013,2022,36,20161
49015,2018,18,10039
49015,2019,24,10061
49015,2020,0,9842
49015,2021,13,9963
49015,2022,0,10099
49017,2018,0,4970
49017,2019,0,5000
49017,2020,0,5107
49017,2021,0,5149
49017,2022,0,5281
49019,2018,0,9715
49019,2019,12,9773
49019,2020,10,9677
49019,2021,14,9665
49019,2022,17,9769
49021,2018,33,52959
49021,2019,26,55269
49021,2020,45,57708
49021,2021,34,60522
49021,2022,50,62429
49023,2018,0,11639
49023,2019,0,12002
49023,2020,14,11818
49023,2021,19,12192
49023,2022,12,12567
49025,2018,0,7663
49025,2019,0,7873
49025,2020,0,7688
49025,2021,0,7999
49025,2022,0,8227
49027,2018,14,12941
49027,2019,10,13100
49027,2020,10,13049
49027,2021,12,13175
49027,2022,10,13330
49029,2018,0,11971
49029,2019,0,12115
49029,2020,0,12381
49029,2021,0,12667
49029,2022,0,12832
49031,2018,0,1434
49031,2019,0,1472
49031,2020,0,1433
49031,2021,0,1482
49031,2022,0,1487
49033,2018,0,2455
49033,2019,0,2468
49033,2020,0,2500
49033,2021,0,2581
49033,2022,0,2628
49035,2018,1218,1148949
49035,2019,1045,1158585
49035,2020,1142,1186921
49035,2021,1141,1186440
49035,2022,1067,1186257
49037,2018,14,15336
49037,2019,10,15228
49037,2020,0,14517
49037,2021,0,14476
49037,2022,0,14359
49039,2018,23,30529
49039,2019,16,30986
49039,2020,21,28521
49039,2021,23,29138
49039,2022,19,29724
49041,2018,24,21516
49041,2019,34,21636
49041,2020,18,21561
49041,2021,26,21918
49041,2022,27,22069
49043,2018,13,41879
49043,2019,11,42081
49043,2020,13,42482
49043,2021,13,43168
49043,2022,30,43036
49045,2018,91,69946
49045,2019,85,72110
49045,2020,41,73338
49045,2021,70,76734
49045,2022,53,79934
49047,2018,37,35407
49047,2019,28,35806
49047,2020,36,35671
49047,2021,43,36232
49047,2022,41,37141
49049,2018,543,622076
49049,2019,465,635675
49049,2020,454,663559
49049,2021,578,685806
49049,2022,534,702434
49051,2018,16,33278
49051,2019,21,34210
49051,2020,10,35063
49051,2021,17,36260
49051,2022,14,36619
49053,2018,113,172051
49053,2019,109,177938
49053,2020,109,182009
49053,2021,108,191476
49053,2022,108,197680
49055,2018,0,2657
49055,2019,0,2703
49055,2020,0,2508
49055,2021,0,2567
49055,2022,0,2645
49057,2018,304,255454
49057,2019,297,259680
49057,2020,282,262973
49057,2021,285,266588
49057,2022,264,269561
55001,2018,21,20386
55001,2019,27,20268
55001,2020,23,20675
55001,2021,20,20795
55001,2022,29,21226
55003,2018,34,15553
55003,2019,35,15506
55003,2020,54,16018
55003,2021,39,16054
55003,2022,29,16039
55005,2018,40,45123
55005,2019,31,45226
55005,2020,44,46714
55005,2021,41,46746
55005,2022,38,46843
55007,2018,0,15086
55007,2019,23,15172
55007,2020,14,16233
55007,2021,16,16304
55007,2022,0,16608
55009,2018,257,262985
55009,2019,286,263899
55009,2020,294,268921
55009,2021,440,268814
55009,2022,335,270036
55011,2018,0,13126
55011,2019,0,13012
55011,2020,10,13319
55011,2021,0,13312
55011,2022,0,13391
55013,2018,13,15334
55013,2019,25,15390
55013,2020,25,16579
55013,2021,37,16759
55013,2022,17,17036
55015,2018,11,50111
55015,2019,20,50112
55015,2020,24,52462
55015,2021,10,52587
55015,2022,19,52718
55017,2018,53,64095
55017,2019,56,64692
55017,2020,54,66337
55017,2021,46,66628
55017,2022,63,66807
55019,2018,29,34737
55019,2019,15,34785
55019,2020,19,34667
55019,2021,17,34722
55019,2022,23,34691
55021,2018,125,57275
55021,2019,82,57537
55021,2020,96,58516
55021,2021,97,58404
55021,2022,112,58193
55023,2018,11,16211
55023,2019,16,16121
55023,2020,17,16084
55023,2021,12,16082
55023,2022,11,16007
55025,2018,648,542448
55025,2019,700,547637
55025,2020,765,562577
55025,2021,793,561724
55025,2022,688,568203
55027,2018,112,87796
55027,2019,120,87626
55027,2020,108,89353
55027,2021,99,88657
55027,2022,114,88282
55029,2018,33,27638
55029,2019,12,27752
55029,2020,36,30120
55029,2021,30,30406
55029,2022,28,30526
55031,2018,31,43353
55031,2019,25,43506
55031,2020,46,44343
55031,2021,46,44026
55031,2022,44,44144
55033,2018,21,45135
55033,2019,28,45384
55033,2020,43,45441
55033,2021,45,44509
55033,2022,26,45651
55035,2018,95,104276
55035,2019,109,104466
55035,2020,140,105874
55035,2021,111,105988
55035,2022,143,106837
55037,2018,0,4295
55037,2019,0,4300
55037,2020,0,4560
55037,2021,0,4586
55037,2022,0,4688
55039,2018,91,102777
55039,2019,105,103079
55039,2020,157,104150
55039,2021,118,104166
55039,2022,117,103836
